latitude,longitude,status,detected_at,source,copernicus_product_id,validation_status,notes
31.3578286420,33.0681243433,Oil spill,2019-11-13T15:47:55Z,DARTIS_2019,S1B_IW_GRDH_1SDV_20191113T154820_20191113T154845_018911_023AAD_38BC.SAFE,Unverified,Imported from DARTIS_2019.tab; deduplicated by Sentinel ID
33.1515599312,32.2959624125,Oil spill,2019-11-14T03:50:49Z,DARTIS_2019,S1B_IW_GRDH_1SDV_20191114T035114_20191114T035139_018918_023AE4_A4DF.SAFE,Unverified,Imported from DARTIS_2019.tab; deduplicated by Sentinel ID
32.3614060866,31.6234065472,Oil spill,2019-11-14T03:50:49Z,DARTIS_2019,S1B_IW_GRDH_1SDV_20191114T035139_20191114T035204_018918_023AE4_06B2.SAFE,Unverified,Imported from DARTIS_2019.tab; deduplicated by Sentinel ID
32.8837408680,34.7881230454,Oil spill,2019-11-14T15:40:17Z,DARTIS_2019,S1A_IW_GRDH_1SDV_20191114T154107_20191114T154132_029909_03698D_AFF8.SAFE,Unverified,Imported from DARTIS_2019.tab; deduplicated by Sentinel ID
32.9879502019,33.4098586940,Oil spill,2019-11-15T03:43:06Z,DARTIS_2019,S1A_IW_GRDH_1SDV_20191115T034356_20191115T034421_029916_0369D3_C698.SAFE,Unverified,Imported from DARTIS_2019.tab; deduplicated by Sentinel ID
34.3651252808,34.4640722418,Oil spill,2019-11-15T03:43:06Z,DARTIS_2019,S1A_IW_GRDH_1SDV_20191115T034331_20191115T034356_029916_0369D3_4DBE.SAFE,Unverified,Imported from DARTIS_2019.tab; deduplicated by Sentinel ID
33.4163900792,33.6375335278,Oil spill,2019-11-15T03:43:06Z,DARTIS_2019,S1A_IW_GRDH_1SDV_20191115T034356_20191115T034421_029916_0369D3_C698.SAFE;S1A_IW_GRDH_1SDV_20191115T034331_20191115T034356_029916_0369D3_4DBE.SAFE,Unverified,Imported from DARTIS_2019.tab; deduplicated by Sentinel ID
31.5512753256,32.1801764369,Oil spill,2019-11-18T15:56:19Z,DARTIS_2019,S1B_IW_GRDH_1SDV_20191118T155619_20191118T155644_018984_023D0A_7060.SAFE,Unverified,Imported from DARTIS_2019.tab; deduplicated by Sentinel ID
34.3625014501,31.0561806771,Oil spill,2019-11-19T03:58:59Z,DARTIS_2019,S1B_IW_GRDH_1SDV_20191119T035924_20191119T035949_018991_023D4F_586C.SAFE;S1B_IW_GRDH_1SDV_20191119T035859_20191119T035924_018991_023D4F_D58B.SAFE,Unverified,Imported from DARTIS_2019.tab; deduplicated by Sentinel ID
31.5930112306,31.9871922795,Oil spill,2019-11-19T15:48:45Z,DARTIS_2019,S1A_IW_GRDH_1SDV_20191119T154845_20191119T154910_029982_036C1D_3DEB.SAFE,Unverified,Imported from DARTIS_2019.tab; deduplicated by Sentinel ID
32.1025562010,31.4576411438,Oil spill,2019-11-20T03:51:26Z,DARTIS_2019,S1A_IW_GRDH_1SDV_20191120T035216_20191120T035241_029989_036C5B_434E.SAFE,Unverified,Imported from DARTIS_2019.tab; deduplicated by Sentinel ID
32.3115916655,30.8533406497,Oil spill,2019-11-26T03:50:49Z,DARTIS_2019,S1B_IW_GRDH_1SDV_20191126T035139_20191126T035204_019093_024085_D62E.SAFE,Unverified,Imported from DARTIS_2019.tab; deduplicated by Sentinel ID
31.6121772345,30.2545523419,Oil spill,2019-11-29T16:04:57Z,DARTIS_2019,S1A_IW_GRDH_1SDV_20191129T160522_20191129T160547_030128_03713A_62F9.SAFE,Unverified,Imported from DARTIS_2019.tab; deduplicated by Sentinel ID
31.5683911723,30.3721467479,Oil spill,2019-11-30T15:56:18Z,DARTIS_2019,S1B_IW_GRDH_1SDV_20191130T155618_20191130T155643_019159_02429A_7E10.SAFE,Unverified,Imported from DARTIS_2019.tab; deduplicated by Sentinel ID
33.2260471934,30.2498362094,Oil spill,2019-11-30T15:56:49Z,DARTIS_2019,S1B_IW_GRDH_1SDV_20191130T155649_20191130T155718_019159_02429B_1AD3.SAFE,Unverified,Imported from DARTIS_2019.tab; deduplicated by Sentinel ID
34.4822655442,30.1234633858,Oil spill,2019-11-30T15:56:49Z,DARTIS_2019,S1B_IW_GRDH_1SDV_20191130T155718_20191130T155743_019159_02429B_F8B3.SAFE,Unverified,Imported from DARTIS_2019.tab; deduplicated by Sentinel ID
31.5946925080,30.5879542175,Oil spill,2019-12-01T03:58:59Z,DARTIS_2019,S1B_IW_GRDH_1SDV_20191201T035949_20191201T040014_019166_0242DD_8737.SAFE,Unverified,Imported from DARTIS_2019.tab; deduplicated by Sentinel ID
31.4129501207,30.1734060209,Oil spill,2019-12-01T03:58:59Z,DARTIS_2019,S1B_IW_GRDH_1SDV_20191201T040014_20191201T040038_019166_0242DD_147B.SAFE;S1B_IW_GRDH_1SDV_20191201T035949_20191201T040014_019166_0242DD_8737.SAFE,Unverified,Imported from DARTIS_2019.tab; deduplicated by Sentinel ID
31.3651267875,32.7095670372,Oil spill,2019-12-01T15:48:44Z,DARTIS_2019,S1A_IW_GRDH_1SDV_20191201T154844_20191201T154909_030157_03722E_48D3.SAFE,Unverified,Imported from DARTIS_2019.tab; deduplicated by Sentinel ID
32.8532078921,33.6827142665,Oil spill,2019-12-01T15:48:44Z,DARTIS_2019,S1A_IW_GRDH_1SDV_20191201T154909_20191201T154934_030157_03722E_6A79.SAFE,Unverified,Imported from DARTIS_2019.tab; deduplicated by Sentinel ID
33.6220201310,33.1461543338,Oil spill,2019-12-07T15:47:54Z,DARTIS_2019,S1B_IW_GRDH_1SDV_20191207T154844_20191207T154909_019261_0245D7_E80A.SAFE,Unverified,Imported from DARTIS_2019.tab; deduplicated by Sentinel ID
34.5133032656,32.8055866799,Oil spill,2019-12-07T15:47:54Z,DARTIS_2019,S1B_IW_GRDH_1SDV_20191207T154909_20191207T154934_019261_0245D7_07B0.SAFE,Unverified,Imported from DARTIS_2019.tab; deduplicated by Sentinel ID
34.6985442811,32.2928156145,Oil spill,2019-12-08T03:50:48Z,DARTIS_2019,S1B_IW_GRDH_1SDV_20191208T035048_20191208T035113_019268_02460F_78B1.SAFE,Unverified,Imported from DARTIS_2019.tab; deduplicated by Sentinel ID
31.7965005379,31.8930854591,Oil spill,2019-12-12T15:56:18Z,DARTIS_2019,S1B_IW_GRDH_1SDV_20191212T155618_20191212T155643_019334_02482D_8FCC.SAFE,Unverified,Imported from DARTIS_2019.tab; deduplicated by Sentinel ID
31.8269808755,30.1041310640,Oil spill,2019-12-17T16:04:13Z,DARTIS_2019,S1B_IW_GRDH_1SDV_20191217T160438_20191217T160503_019407_024A8B_74A1.SAFE,Unverified,Imported from DARTIS_2019.tab; deduplicated by Sentinel ID
31.2441879884,32.4860078030,Oil spill,2019-12-18T15:56:45Z,DARTIS_2019,S1A_IW_GRDH_1SDV_20191218T155710_20191218T155735_030405_037AC0_C384.SAFE;S1A_IW_GRDH_1SDV_20191218T155645_20191218T155710_030405_037AC0_57F0.SAFE,Unverified,Imported from DARTIS_2019.tab; deduplicated by Sentinel ID
31.4035186060,32.5049821119,Oil spill,2019-12-18T15:56:45Z,DARTIS_2019,S1A_IW_GRDH_1SDV_20191218T155710_20191218T155735_030405_037AC0_C384.SAFE,Unverified,Imported from DARTIS_2019.tab; deduplicated by Sentinel ID
33.2582559758,30.5023353242,Oil spill,2019-12-19T03:59:35Z,DARTIS_2019,S1A_IW_GRDH_1SDV_20191219T040000_20191219T040025_030412_037AF3_C394.SAFE,Unverified,Imported from DARTIS_2019.tab; deduplicated by Sentinel ID
32.8925399169,30.5950525975,Oil spill,2019-12-19T03:59:35Z,DARTIS_2019,S1A_IW_GRDH_1SDV_20191219T040025_20191219T040050_030412_037AF3_317B.SAFE,Unverified,Imported from DARTIS_2019.tab; deduplicated by Sentinel ID
33.5863604185,33.6670362066,Oil spill,2019-12-19T15:47:53Z,DARTIS_2019,S1B_IW_GRDH_1SDV_20191219T154843_20191219T154908_019436_024B6B_D265.SAFE,Unverified,Imported from DARTIS_2019.tab; deduplicated by Sentinel ID
34.0319283056,32.4925511494,Oil spill,2019-12-20T03:50:48Z,DARTIS_2019,S1B_IW_GRDH_1SDV_20191220T035113_20191220T035138_019443_024BA5_ABE1.SAFE,Unverified,Imported from DARTIS_2019.tab; deduplicated by Sentinel ID
31.5392164240,32.1927482150,Oil spill,2019-12-20T03:50:48Z,DARTIS_2019,S1B_IW_GRDH_1SDV_20191220T035138_20191220T035203_019443_024BA5_58BF.SAFE,Unverified,Imported from DARTIS_2019.tab; deduplicated by Sentinel ID
34.2750138093,33.8579805560,Oil spill,2019-12-20T15:40:15Z,DARTIS_2019,S1A_IW_GRDH_1SDV_20191220T154130_20191220T154155_030434_037BB3_2D8A.SAFE,Unverified,Imported from DARTIS_2019.tab; deduplicated by Sentinel ID
34.4666851114,34.1650495748,Oil spill,2019-12-21T03:43:05Z,DARTIS_2019,S1A_IW_GRDH_1SDV_20191221T034330_20191221T034355_030441_037BF3_5BD0.SAFE,Unverified,Imported from DARTIS_2019.tab; deduplicated by Sentinel ID
33.2218636326,34.2629256099,Oil spill,2019-12-21T03:43:05Z,DARTIS_2019,S1A_IW_GRDH_1SDV_20191221T034355_20191221T034420_030441_037BF3_EAD0.SAFE,Unverified,Imported from DARTIS_2019.tab; deduplicated by Sentinel ID
31.2437613673,32.9621452660,Oil spill,2019-12-21T03:43:05Z,DARTIS_2019,S1A_IW_GRDH_1SDV_20191221T034420_20191221T034445_030441_037BF3_B34A.SAFE,Unverified,Imported from DARTIS_2019.tab; deduplicated by Sentinel ID
34.2864166978,35.5602107221,Oil spill,2019-12-21T15:31:35Z,DARTIS_2019,S1B_IW_GRDH_1SDV_20191221T153225_20191221T153250_019465_024C52_5DD4.SAFE,Unverified,Imported from DARTIS_2019.tab; deduplicated by Sentinel ID
34.4574844598,35.7992128103,Oil spill,2019-01-01T03:42:35Z,DARTIS_2019,S1B_IW_GRDH_1SDV_20190101T034235_20190101T034300_014295_01A97E_458A.SAFE,Unverified,Imported from DARTIS_2019.tab; deduplicated by Sentinel ID
31.4731749425,34.3716732705,Oil spill,2019-01-01T03:42:35Z,DARTIS_2019,S1B_IW_GRDH_1SDV_20190101T034325_20190101T034350_014295_01A97E_5586.SAFE,Unverified,Imported from DARTIS_2019.tab; deduplicated by Sentinel ID
31.2808559350,32.4271257742,Oil spill,2019-01-04T15:56:38Z,DARTIS_2019,S1A_IW_GRDH_1SDV_20190104T155703_20190104T155728_025330_02CD9D_BBAA.SAFE;S1A_IW_GRDH_1SDV_20190104T155638_20190104T155703_025330_02CD9D_AC3C.SAFE,Unverified,Imported from DARTIS_2019.tab; deduplicated by Sentinel ID
31.2916334257,30.0967392438,Oil spill,2019-01-05T03:59:28Z,DARTIS_2019,S1A_IW_GRDH_1SDV_20190105T040043_20190105T040108_025337_02CDDA_FAEC.SAFE,Unverified,Imported from DARTIS_2019.tab; deduplicated by Sentinel ID
31.2795524380,32.4200653804,Oil spill,2019-01-05T15:47:46Z,DARTIS_2019,S1B_IW_GRDH_1SDV_20190105T154811_20190105T154836_014361_01AB8D_E799.SAFE,Unverified,Imported from DARTIS_2019.tab; deduplicated by Sentinel ID
31.3820534753,34.2837112686,Oil spill,2019-01-11T15:48:36Z,DARTIS_2019,S1A_IW_GRDH_1SDV_20190111T154836_20190111T154901_025432_02D14A_E884.SAFE,Unverified,Imported from DARTIS_2019.tab; deduplicated by Sentinel ID
33.9019045300,35.4564290982,Oil spill,2019-01-13T03:42:35Z,DARTIS_2019,S1B_IW_GRDH_1SDV_20190113T034235_20190113T034300_014470_01AF20_B0E8.SAFE,Unverified,Imported from DARTIS_2019.tab; deduplicated by Sentinel ID
33.5373764803,35.3536714007,Oil spill,2019-01-13T03:42:35Z,DARTIS_2019,S1B_IW_GRDH_1SDV_20190113T034300_20190113T034325_014470_01AF20_AB85.SAFE,Unverified,Imported from DARTIS_2019.tab; deduplicated by Sentinel ID
31.4925464429,34.3896723445,Oil spill,2019-01-13T03:42:35Z,DARTIS_2019,S1B_IW_GRDH_1SDV_20190113T034325_20190113T034350_014470_01AF20_64D4.SAFE,Unverified,Imported from DARTIS_2019.tab; deduplicated by Sentinel ID
34.6293437836,33.0402231142,Oil spill,2019-01-18T03:50:40Z,DARTIS_2019,S1B_IW_GRDH_1SDV_20190118T035040_20190118T035105_014543_01B170_CD8E.SAFE,Unverified,Imported from DARTIS_2019.tab; deduplicated by Sentinel ID
31.5086506038,34.4038177895,Oil spill,2019-01-19T03:42:58Z,DARTIS_2019,S1A_IW_GRDH_1SDV_20190119T034413_20190119T034438_025541_02D53C_2811.SAFE,Unverified,Imported from DARTIS_2019.tab; deduplicated by Sentinel ID
31.3004578912,30.0837062240,Oil spill,2019-01-21T16:04:49Z,DARTIS_2019,S1A_IW_GRDH_1SDV_20190121T160514_20190121T160539_025578_02D6AC_7E52.SAFE,Unverified,Imported from DARTIS_2019.tab; deduplicated by Sentinel ID
31.2859491614,30.1461989765,Oil spill,2019-01-23T03:58:50Z,DARTIS_2019,S1B_IW_GRDH_1SDV_20190123T040005_20190123T040029_014616_01B3CB_3529.SAFE,Unverified,Imported from DARTIS_2019.tab; deduplicated by Sentinel ID
31.1581366004,32.9107391435,Oil spill,2019-01-24T03:51:17Z,DARTIS_2019,S1A_IW_GRDH_1SDV_20190124T035232_20190124T035258_025614_02D7E5_9158.SAFE,Unverified,Imported from DARTIS_2019.tab; deduplicated by Sentinel ID
33.9998375546,35.6364912403,Oil spill,2019-01-25T03:42:34Z,DARTIS_2019,S1B_IW_GRDH_1SDV_20190125T034234_20190125T034259_014645_01B4B6_3194.SAFE,Unverified,Imported from DARTIS_2019.tab; deduplicated by Sentinel ID
31.4936520292,34.3937001363,Oil spill,2019-01-25T03:42:34Z,DARTIS_2019,S1B_IW_GRDH_1SDV_20190125T034324_20190125T034349_014645_01B4B6_07EC.SAFE,Unverified,Imported from DARTIS_2019.tab; deduplicated by Sentinel ID
31.3136001887,30.0831606665,Oil spill,2019-01-28T15:56:38Z,DARTIS_2019,S1A_IW_GRDH_1SDV_20190128T155703_20190128T155728_025680_02DA53_C5E0.SAFE,Unverified,Imported from DARTIS_2019.tab; deduplicated by Sentinel ID
31.3062202565,30.0920912396,Oil spill,2019-01-29T03:59:27Z,DARTIS_2019,S1A_IW_GRDH_1SDV_20190129T040042_20190129T040107_025687_02DA92_3072.SAFE,Unverified,Imported from DARTIS_2019.tab; deduplicated by Sentinel ID
33.9855327300,35.5967580773,Oil spill,2019-01-31T03:42:57Z,DARTIS_2019,S1A_IW_GRDH_1SDV_20190131T034322_20190131T034347_025716_02DBA1_0593.SAFE,Unverified,Imported from DARTIS_2019.tab; deduplicated by Sentinel ID
33.5121146641,35.3246589990,Oil spill,2019-02-01T03:34:08Z,DARTIS_2019,S1B_IW_GRDH_1SDV_20190201T033433_20190201T033458_014747_01B7F6_1FCC.SAFE,Unverified,Imported from DARTIS_2019.tab; deduplicated by Sentinel ID
31.2894798021,32.3223721475,Oil spill,2019-02-05T03:51:16Z,DARTIS_2019,S1A_IW_GRDH_1SDV_20190205T035231_20190205T035258_025789_02DE41_06AE.SAFE,Unverified,Imported from DARTIS_2019.tab; deduplicated by Sentinel ID
31.3850643116,34.2825191168,Oil spill,2019-02-05T15:39:42Z,DARTIS_2019,S1B_IW_GRDH_1SDV_20190205T153942_20190205T154007_014813_01BA3E_6C80.SAFE,Unverified,Imported from DARTIS_2019.tab; deduplicated by Sentinel ID
33.7638311216,35.4505466423,Oil spill,2019-02-06T03:42:34Z,DARTIS_2019,S1B_IW_GRDH_1SDV_20190206T034234_20190206T034259_014820_01BA76_DF73.SAFE,Unverified,Imported from DARTIS_2019.tab; deduplicated by Sentinel ID
34.4323203009,35.8151803428,Oil spill,2019-02-06T15:32:20Z,DARTIS_2019,S1A_IW_GRDH_1SDV_20190206T153310_20190206T153335_025811_02DEF1_5B8B.SAFE,Unverified,Imported from DARTIS_2019.tab; deduplicated by Sentinel ID
33.9850862526,35.5818783032,Oil spill,2019-02-07T03:34:54Z,DARTIS_2019,S1A_IW_GRDH_1SDV_20190207T033519_20190207T033544_025818_02DF3B_4DF4.SAFE,Unverified,Imported from DARTIS_2019.tab; deduplicated by Sentinel ID
31.2486398774,32.4551347593,Oil spill,2019-02-09T15:56:37Z,DARTIS_2019,S1A_IW_GRDH_1SDV_20190209T155702_20190209T155727_025855_02E09D_A961.SAFE;S1A_IW_GRDH_1SDV_20190209T155637_20190209T155702_025855_02E09D_59D4.SAFE,Unverified,Imported from DARTIS_2019.tab; deduplicated by Sentinel ID
31.3162799007,30.0808191508,Oil spill,2019-02-09T15:56:37Z,DARTIS_2019,S1A_IW_GRDH_1SDV_20190209T155702_20190209T155727_025855_02E09D_A961.SAFE,Unverified,Imported from DARTIS_2019.tab; deduplicated by Sentinel ID
34.6809685519,33.3040318518,Oil spill,2019-02-11T03:50:40Z,DARTIS_2019,S1B_IW_GRDH_1SDV_20190211T035040_20190211T035105_014893_01BCCD_3B74.SAFE,Unverified,Imported from DARTIS_2019.tab; deduplicated by Sentinel ID
31.4970725409,34.3917764404,Oil spill,2019-02-12T03:42:57Z,DARTIS_2019,S1A_IW_GRDH_1SDV_20190212T034412_20190212T034437_025891_02E1DC_36F3.SAFE,Unverified,Imported from DARTIS_2019.tab; deduplicated by Sentinel ID
34.5465428447,35.9193451731,Oil spill,2019-02-13T03:34:08Z,DARTIS_2019,S1B_IW_GRDH_1SDV_20190213T033433_20190213T033458_014922_01BDB4_07BD.SAFE;S1B_IW_GRDH_1SDV_20190213T033408_20190213T033433_014922_01BDB4_3D7D.SAFE,Unverified,Imported from DARTIS_2019.tab; deduplicated by Sentinel ID
31.2877240777,32.3563221764,Oil spill,2019-02-16T15:48:35Z,DARTIS_2019,S1A_IW_GRDH_1SDV_20190216T154835_20190216T154900_025957_02E43B_132D.SAFE,Unverified,Imported from DARTIS_2019.tab; deduplicated by Sentinel ID
31.5901014742,31.1988976141,Oil spill,2019-02-17T03:51:16Z,DARTIS_2019,S1A_IW_GRDH_1SDV_20190217T035231_20190217T035258_025964_02E473_E80D.SAFE;S1A_IW_GRDH_1SDV_20190217T035206_20190217T035231_025964_02E473_9766.SAFE,Unverified,Imported from DARTIS_2019.tab; deduplicated by Sentinel ID
31.4499399292,31.5698935578,Oil spill,2019-02-17T03:51:16Z,DARTIS_2019,S1A_IW_GRDH_1SDV_20190217T035231_20190217T035258_025964_02E473_E80D.SAFE,Unverified,Imported from DARTIS_2019.tab; deduplicated by Sentinel ID
34.3031921401,35.6574313119,Oil spill,2019-02-18T03:42:34Z,DARTIS_2019,S1B_IW_GRDH_1SDV_20190218T034234_20190218T034259_014995_01C035_8F1B.SAFE,Unverified,Imported from DARTIS_2019.tab; deduplicated by Sentinel ID
33.6297636168,35.3891209769,Oil spill,2019-02-18T03:42:34Z,DARTIS_2019,S1B_IW_GRDH_1SDV_20190218T034259_20190218T034324_014995_01C035_58C9.SAFE;S1B_IW_GRDH_1SDV_20190218T034234_20190218T034259_014995_01C035_8F1B.SAFE,Unverified,Imported from DARTIS_2019.tab; deduplicated by Sentinel ID
31.4751764615,34.3801815592,Oil spill,2019-02-18T03:42:34Z,DARTIS_2019,S1B_IW_GRDH_1SDV_20190218T034324_20190218T034349_014995_01C035_0338.SAFE,Unverified,Imported from DARTIS_2019.tab; deduplicated by Sentinel ID
33.8021479385,35.4370236220,Oil spill,2019-02-19T03:34:54Z,DARTIS_2019,S1A_IW_GRDH_1SDV_20190219T033519_20190219T033544_025993_02E57A_1169.SAFE,Unverified,Imported from DARTIS_2019.tab; deduplicated by Sentinel ID
31.3124635713,30.0898619175,Oil spill,2019-02-20T16:04:04Z,DARTIS_2019,S1B_IW_GRDH_1SDV_20190220T160429_20190220T160454_015032_01C169_6D4F.SAFE,Unverified,Imported from DARTIS_2019.tab; deduplicated by Sentinel ID
31.2207742886,32.4606176722,Oil spill,2019-02-21T15:56:37Z,DARTIS_2019,S1A_IW_GRDH_1SDV_20190221T155637_20190221T155702_026030_02E6CF_CB00.SAFE,Unverified,Imported from DARTIS_2019.tab; deduplicated by Sentinel ID
33.0335695985,35.0933694747,Oil spill,2019-02-23T15:40:07Z,DARTIS_2019,S1A_IW_GRDH_1SDV_20190223T154057_20190223T154122_026059_02E7D6_A9E6.SAFE,Unverified,Imported from DARTIS_2019.tab; deduplicated by Sentinel ID
31.6575832471,34.5328912562,Oil spill,2019-02-24T03:42:57Z,DARTIS_2019,S1A_IW_GRDH_1SDV_20190224T034412_20190224T034437_026066_02E816_BEB1.SAFE,Unverified,Imported from DARTIS_2019.tab; deduplicated by Sentinel ID
34.5146761292,35.9400481153,Oil spill,2019-02-25T03:34:08Z,DARTIS_2019,S1B_IW_GRDH_1SDV_20190225T033433_20190225T033458_015097_01C374_2456.SAFE;S1B_IW_GRDH_1SDV_20190225T033408_20190225T033433_015097_01C374_8457.SAFE,Unverified,Imported from DARTIS_2019.tab; deduplicated by Sentinel ID
34.4657061899,35.7691241580,Oil spill,2019-02-25T03:34:08Z,DARTIS_2019,S1B_IW_GRDH_1SDV_20190225T033433_20190225T033458_015097_01C374_2456.SAFE,Unverified,Imported from DARTIS_2019.tab; deduplicated by Sentinel ID
34.0441140928,35.6033198150,Oil spill,2019-03-02T03:42:34Z,DARTIS_2019,S1B_IW_GRDH_1SDV_20190302T034234_20190302T034259_015170_01C5ED_04F5.SAFE,Unverified,Imported from DARTIS_2019.tab; deduplicated by Sentinel ID
31.4043567208,30.0726567859,Oil spill,2019-03-06T03:59:26Z,DARTIS_2019,S1A_IW_GRDH_1SDV_20190306T040041_20190306T040106_026212_02ED51_8E68.SAFE,Unverified,Imported from DARTIS_2019.tab; deduplicated by Sentinel ID
31.2376923730,33.3765292712,Oil spill,2019-03-06T15:47:45Z,DARTIS_2019,S1B_IW_GRDH_1SDV_20190306T154745_20190306T154810_015236_01C814_B914.SAFE,Unverified,Imported from DARTIS_2019.tab; deduplicated by Sentinel ID
31.3168970976,30.0801829362,Oil spill,2019-03-10T16:04:48Z,DARTIS_2019,S1A_IW_GRDH_1SDV_20190310T160513_20190310T160538_026278_02EFD1_0733.SAFE,Unverified,Imported from DARTIS_2019.tab; deduplicated by Sentinel ID
33.9220828892,35.5477717358,Oil spill,2019-03-14T03:42:34Z,DARTIS_2019,S1B_IW_GRDH_1SDV_20190314T034234_20190314T034259_015345_01CBA8_E507.SAFE,Unverified,Imported from DARTIS_2019.tab; deduplicated by Sentinel ID
33.6604073082,35.3935647821,Oil spill,2019-03-14T03:42:34Z,DARTIS_2019,S1B_IW_GRDH_1SDV_20190314T034259_20190314T034324_015345_01CBA8_7B51.SAFE;S1B_IW_GRDH_1SDV_20190314T034234_20190314T034259_015345_01CBA8_E507.SAFE,Unverified,Imported from DARTIS_2019.tab; deduplicated by Sentinel ID
31.3089064500,30.0818457090,Oil spill,2019-03-17T15:56:37Z,DARTIS_2019,S1A_IW_GRDH_1SDV_20190317T155702_20190317T155727_026380_02F38B_5C28.SAFE,Unverified,Imported from DARTIS_2019.tab; deduplicated by Sentinel ID
31.3321938504,34.2178795189,Oil spill,2019-03-26T03:42:34Z,DARTIS_2019,S1B_IW_GRDH_1SDV_20190326T034324_20190326T034349_015520_01D15F_C18B.SAFE,Unverified,Imported from DARTIS_2019.tab; deduplicated by Sentinel ID
31.3938382392,30.3058340347,Oil spill,2019-04-05T03:58:50Z,DARTIS_2019,S1B_IW_GRDH_1SDV_20190405T040005_20190405T040029_015666_01D628_7546.SAFE;S1B_IW_GRDH_1SDV_20190405T035940_20190405T040005_015666_01D628_676F.SAFE,Unverified,Imported from DARTIS_2019.tab; deduplicated by Sentinel ID
33.2283591382,35.2045674711,Oil spill,2019-04-06T15:39:42Z,DARTIS_2019,S1B_IW_GRDH_1SDV_20190406T154007_20190406T154032_015688_01D6ED_92E4.SAFE,Unverified,Imported from DARTIS_2019.tab; deduplicated by Sentinel ID
31.4906832276,34.3897087443,Oil spill,2019-04-07T03:42:34Z,DARTIS_2019,S1B_IW_GRDH_1SDV_20190407T034324_20190407T034349_015695_01D728_35B4.SAFE,Unverified,Imported from DARTIS_2019.tab; deduplicated by Sentinel ID
31.3128648495,30.0820798204,Oil spill,2019-04-09T16:04:05Z,DARTIS_2019,S1B_IW_GRDH_1SDV_20190409T160430_20190409T160455_015732_01D85B_FCAC.SAFE,Unverified,Imported from DARTIS_2019.tab; deduplicated by Sentinel ID
31.2792114752,32.4541807601,Oil spill,2019-04-10T15:56:37Z,DARTIS_2019,S1A_IW_GRDH_1SDV_20190410T155702_20190410T155727_026730_030069_18D5.SAFE;S1A_IW_GRDH_1SDV_20190410T155637_20190410T155702_026730_030069_F270.SAFE,Unverified,Imported from DARTIS_2019.tab; deduplicated by Sentinel ID
31.4689503688,34.3563972552,Oil spill,2019-04-13T03:42:57Z,DARTIS_2019,S1A_IW_GRDH_1SDV_20190413T034412_20190413T034437_026766_0301B4_815C.SAFE,Unverified,Imported from DARTIS_2019.tab; deduplicated by Sentinel ID
34.6539819945,33.3599279773,Oil spill,2019-04-19T03:42:34Z,DARTIS_2019,S1B_IW_GRDH_1SDV_20190419T034234_20190419T034259_015870_01DCF1_643E.SAFE,Unverified,Imported from DARTIS_2019.tab; deduplicated by Sentinel ID
31.5338484637,34.4273100230,Oil spill,2019-04-19T03:42:34Z,DARTIS_2019,S1B_IW_GRDH_1SDV_20190419T034324_20190419T034349_015870_01DCF1_E67E.SAFE,Unverified,Imported from DARTIS_2019.tab; deduplicated by Sentinel ID
31.2852801523,32.3562663995,Oil spill,2019-04-22T15:56:38Z,DARTIS_2019,S1A_IW_GRDH_1SDV_20190422T155703_20190422T155728_026905_0306B7_01CA.SAFE;S1A_IW_GRDH_1SDV_20190422T155638_20190422T155703_026905_0306B7_70C6.SAFE,Unverified,Imported from DARTIS_2019.tab; deduplicated by Sentinel ID
